Frame,Player_ID,X,Y
10290,32,0.6842849254608154,0.9717297554016113
10290,33,0.6019777655601501,0.972999632358551
10290,Ball,0.7487847222222223,0.7338888888888889
10320,1,0.5672277212142944,0.38676217198371887
10320,2,0.5996595025062561,0.3180408775806427
10320,3,0.6194648146629333,0.31405770778656006
10320,4,0.6337653398513794,0.31236740946769714
10320,5,0.5475815534591675,0.32286736369132996
10320,6,0.533203125,0.3206947445869446
10320,7,0.518383264541626,0.31803250312805176
10320,8,0.6544774770736694,0.33028653264045715
10320,9,0.49107804894447327,0.31619465351104736
10320,10,0.6098077297210693,0.4552619159221649
10320,11,0.5385341644287109,0.44688522815704346
10320,12,0.7255077958106995,0.4870416522026062
10320,13,0.45349442958831787,0.5250009298324585
10320,14,0.818268358707428,0.6621487736701965
10320,15,0.35807982087135315,0.6635018587112427
10320,16,0.834193229675293,0.8995375633239746
10320,17,0.2871358096599579,0.7959257960319519
10320,18,0.8676659464836121,0.9510086178779602
10320,19,0.25094425678253174,0.820053219795227
10320,20,0.8211191892623901,0.9501413702964783
10320,21,0.26186949014663696,0.8178941607475281
10320,22,0.799731433391571,0.9337936639785767
10320,23,0.2858193814754486,0.8148987293243408
10320,24,0.6728397011756897,0.7474040389060974
10320,25,0.5332390666007996,0.7591874003410339
10320,26,0.6531137824058533,0.840797483921051
10320,27,0.5247040390968323,0.8006489276885986
10320,28,0.6393209099769592,0.8864457011222839
10320,29,0.5140470266342163,0.8779040575027466
10320,30,0.6385155320167542,0.8848276734352112
10320,31,0.527508020401001,0.8845556378364563
10320,32,0.6233333349227905,1.0124452114105225
10320,33,0.5058018565177917,1.0053778886795044
10320,Ball,0.6725694444444444,0.7691666666666667
10350,Ball,0.6347222222222222,0.7830555555555555
10380,1,0.49479031562805176,0.6467869877815247
10380,2,0.514661967754364,0.576099157333374
10380,3,0.5272164344787598,0.5663886070251465
10380,4,0.5400039553642273,0.5538106560707092
10380,5,0.47610175609588623,0.5781476497650146
10380,6,0.45683780312538147,0.5681756138801575
10380,7,0.4377448260784149,0.5555800199508667
10380,8,0.555510401725769,0.4879443645477295
10380,9,0.3990224301815033,0.5049269199371338
10380,10,0.5094736814498901,0.6780035495758057
10380,11,0.465317964553833,0.6823366284370422
10380,12,0.6165480017662048,0.7472421526908875
10380,13,0.2816043496131897,0.7634636163711548
10380,14,0.6987385749816895,1.049333930015564
10380,15,0.15655753016471863,1.0981998443603516
10380,16,0.6235580444335938,1.300025463104248
10380,17,0.18767085671424866,1.4062745571136475
10380,18,0.6181449890136719,1.3743082284927368
10380,19,0.18428108096122742,1.4790204763412476
10380,20,0.5841078162193298,1.3409897089004517
10380,21,0.21358132362365723,1.4604498147964478
10380,22,0.5775613784790039,1.3223769664764404
10380,23,0.22151020169258118,1.4407789707183838
10380,24,0.5176892280578613,1.307049036026001
10380,25,0.3459526300430298,1.3288888931274414
10380,26,0.5665187835693359,1.6008012294769287
10380,27,0.3783385455608368,1.6897724866867065
10380,28,0.5485356450080872,1.8880857229232788
10380,29,0.39675822854042053,2.000737190246582
10380,30,0.5350282192230225,1.9324533939361572
10380,31,0.3938348889350891,2.0395281314849854
10380,32,0.565328061580658,2.0456528663635254
10380,33,0.44876158237457275,2.1694140434265137
10380,Ball,0.5619791666666667,0.8205555555555556
10410,1,0.41803067922592163,0.42089271545410156
10410,2,0.44605886936187744,0.3542938828468323
10410,3,0.46672767400741577,0.3514614999294281
10410,4,0.48511263728141785,0.34893548488616943
10410,5,0.3960109353065491,0.3554478585720062
10410,6,0.38020452857017517,0.35444375872612
10410,7,0.3641010820865631,0.35378193855285645
10410,8,0.5131857395172119,0.36311906576156616
10410,9,0.3400939106941223,0.36671197414398193
10410,10,0.4530476927757263,0.48814862966537476
10410,11,0.39305469393730164,0.4935494661331177
10410,12,0.6228774785995483,0.700719952583313
10410,13,0.26184290647506714,0.7387396097183228
10410,14,0.7041951417922974,1.1307283639907837
10410,15,0.17954295873641968,1.130968451499939
10410,16,0.6180590987205505,1.4149761199951172
10410,17,0.24327123165130615,1.4064273834228516
10410,18,0.6050184369087219,1.5355355739593506
10410,19,0.2414025217294693,1.501785159111023
10410,20,0.5543103814125061,1.5252701044082642
10410,21,0.287079393863678,1.4850126504898071
10410,22,0.5608358979225159,1.4772388935089111
10410,23,0.28950005769729614,1.4478263854980469
10410,24,0.534009575843811,1.3607826232910156
10410,25,0.32699936628341675,1.3525197505950928
10410,26,0.5416526198387146,1.9177340269088745
10410,27,0.3264354169368744,1.8905177116394043
10410,28,0.534005880355835,2.3309292793273926
10410,29,0.33255112171173096,2.3305273056030273
10410,30,0.532852292060852,2.4154624938964844
10410,31,0.3301154375076294,2.4201247692108154
10410,32,0.4857608675956726,2.5297718048095703
10410,33,0.3659019470214844,2.5295250415802
10410,Ball,0.6333333333333333,0.7622222222222222
10440,Ball,0.7064236111111111,0.6686111111111112
10470,1,0.26886478066444397,0.2785676419734955
10470,2,0.2645644247531891,0.26658812165260315
10470,3,0.2617470324039459,0.2667154371738434
10470,4,0.2590475082397461,0.2670576274394989
10470,5,0.2728564143180847,0.26609697937965393
10470,6,0.2757062315940857,0.26584771275520325
10470,7,0.2784651219844818,0.2656412124633789
10470,8,0.2558555603027344,0.2719731330871582
10470,9,0.28393012285232544,0.2707095444202423
10470,10,0.2653389573097229,0.2889009714126587
10470,11,0.27315810322761536,0.28870370984077454
10470,12,0.22992223501205444,0.349324107170105
10470,13,0.3163866698741913,0.3505391776561737
10470,14,0.22778399288654327,0.45704108476638794
10470,15,0.3400239050388336,0.46721476316452026
10470,16,0.1949145495891571,0.5342027544975281
10470,17,0.2993876039981842,0.4635860323905945
10470,18,0.19331948459148407,0.5601528286933899
10470,19,0.28866758942604065,0.46849948167800903
10470,20,0.19446833431720734,0.5555140376091003
10470,21,0.28446200489997864,0.46366584300994873
10470,22,0.19639170169830322,0.547511100769043
10470,23,0.2880892753601074,0.45913103222846985
10470,24,0.23685133457183838,0.5729426145553589
10470,25,0.2853032946586609,0.5784374475479126
10470,26,0.19774137437343597,0.7321780920028687
10470,27,0.3023495674133301,0.7492748498916626
10470,28,0.18395355343818665,0.9137612581253052
10470,29,0.34354275465011597,0.8777769207954407
10470,30,0.1889163702726364,0.9388552904129028
10470,31,0.3515975773334503,0.8886653184890747
10470,32,0.16772183775901794,0.9285699725151062
10470,33,0.33831268548965454,0.9352502822875977
10470,Ball,0.6517361111111111,0.32666666666666666
1050,Ball,0.1015625,0.38861111111111113
10500,1,0.585060179233551,0.27753615379333496
10500,2,0.5854437351226807,0.2615337073802948
10500,3,0.5864463448524475,0.2604847252368927
10500,4,0.5874657034873962,0.25929906964302063
10500,5,0.5850511789321899,0.26171785593032837
10500,6,0.5858838558197021,0.26073744893074036
10500,7,0.5869097709655762,0.25942152738571167
10500,8,0.6015769839286804,0.25535112619400024
10500,9,0.6044340133666992,0.25191745162010193
10500,10,0.5928415656089783,0.2871929705142975
10500,11,0.5924517512321472,0.2874051034450531
10500,12,0.6226782202720642,0.33779335021972656
10500,13,0.6573469042778015,0.285186767578125
10500,14,0.6142256259918213,0.448966383934021
10500,15,0.6527232527732849,0.22349056601524353
10500,16,0.5686218738555908,0.4841378927230835
10500,17,0.6342748403549194,0.17859786748886108
10500,18,0.5532793402671814,0.49614328145980835
10500,19,0.6324436068534851,0.15991950035095215
10500,20,0.5503334403038025,0.4899824261665344
10500,21,0.6316056847572327,0.15963220596313477
10500,22,0.5557301640510559,0.4855359196662903
10500,23,0.6320018172264099,0.1692785918712616
10500,24,0.6551287770271301,0.5198710560798645
10500,25,0.6782020330429077,0.5180546045303345
10500,26,0.5707477331161499,0.5966671705245972
10500,27,0.606888473033905,0.6204469799995422
10500,28,0.5418578386306763,0.7247397899627686
10500,29,0.652056872844696,0.7395769357681274
10500,30,0.5481613278388977,0.7494843006134033
10500,31,0.672578752040863,0.7559325695037842
10500,32,0.5028295516967773,0.7426493167877197
10500,33,0.6335301995277405,0.7938335537910461
10500,Ball,0.6456597222222222,0.7038888888888889
10530,Ball,0.27621527777777777,0.40166666666666667
10560,Ball,0.3984375,0.4211111111111111
10590,Ball,0.4878472222222222,0.4438888888888889
10620,Ball,0.5611111111111111,0.46111111111111114
10650,Ball,0.6446180555555555,0.4672222222222222
10680,Ball,0.5425347222222222,0.45
10710,Ball,0.7859375,0.4583333333333333
10740,Ball,0.8758680555555556,0.45305555555555554
10770,Ball,0.9607638888888889,0.45055555555555554
1080,1,0.6261778473854065,0.36172956228256226
1080,2,0.6237215995788574,0.3569086492061615
1080,3,0.6221914291381836,0.35685235261917114
1080,4,0.6207326650619507,0.3568746745586395
1080,5,0.6282708048820496,0.3566770851612091
1080,6,0.6297332644462585,0.3564680516719818
1080,7,0.6312003135681152,0.3562674820423126
1080,8,0.6181045174598694,0.35837522149086
1080,9,0.6338235139846802,0.35823196172714233
1080,10,0.6240007281303406,0.3651530146598816
1080,11,0.6284273862838745,0.36485904455184937
1080,12,0.6092607975006104,0.3715275824069977
1080,13,0.6474796533584595,0.3769984841346741
1080,14,0.6031554937362671,0.3989472985267639
1080,15,0.6712822318077087,0.4095090627670288
1080,16,0.6046223044395447,0.4425238370895386
1080,17,0.6690396070480347,0.46555835008621216
1080,18,0.6038363575935364,0.4518956243991852
1080,19,0.6693075299263,0.47614628076553345
1080,20,0.6065812706947327,0.4534441828727722
1080,21,0.6653457880020142,0.4814428687095642
1080,22,0.6079896688461304,0.45052993297576904
1080,23,0.6651588678359985,0.4776468873023987
1080,24,0.6138797998428345,0.4537026286125183
1080,25,0.6379996538162231,0.45460185408592224
1080,26,0.5928413271903992,0.5262896418571472
1080,27,0.6021025776863098,0.522280752658844
1080,28,0.5916343331336975,0.6098356246948242
1080,29,0.5878637433052063,0.6168802976608276
1080,30,0.5961028337478638,0.6225897073745728
1080,31,0.5895657539367676,0.6327337026596069
1080,32,0.5895572304725647,0.6322999596595764
1080,33,0.5752360820770264,0.6358402967453003
1080,Ball,0.06493055555555556,0.3975
10800,Ball,0.0390625,0.5966666666666667
10830,1,0.5575652718544006,0.2897058427333832
10830,2,0.5541526079177856,0.28372979164123535
10830,3,0.5533764958381653,0.28454893827438354
10830,4,0.5526223182678223,0.2854129672050476
10830,5,0.5566446781158447,0.2812368869781494
10830,6,0.5576159358024597,0.2802969217300415
10830,7,0.5586122870445251,0.27937519550323486
10830,8,0.5536206960678101,0.28914380073547363
10830,9,0.5613188147544861,0.281106173992157
10830,10,0.5588935613632202,0.29643431305885315
10830,11,0.5615073442459106,0.2939765155315399
10830,12,0.5602869987487793,0.31736451387405396
10830,13,0.5721448659896851,0.29894164204597473
10830,14,0.5494306683540344,0.3174727261066437
10830,15,0.5532834529876709,0.2883574366569519
10830,16,0.5452672243118286,0.29716965556144714
10830,17,0.5426813960075378,0.2935841977596283
10830,18,0.5427885055541992,0.29295289516448975
10830,19,0.5408861637115479,0.2927054762840271
10830,20,0.5435465574264526,0.29533347487449646
10830,21,0.5420438051223755,0.2970394492149353
10830,22,0.5450220108032227,0.29886677861213684
10830,23,0.5423485040664673,0.2995679974555969
10830,24,0.580424427986145,0.44317081570625305
10830,25,0.5931523442268372,0.4315076470375061
10830,26,0.5822961330413818,0.5100533962249756
10830,27,0.6371933221817017,0.4463112950325012
10830,28,0.5826985836029053,0.578860342502594
10830,29,0.6630920767784119,0.5110653042793274
10830,30,0.5837948322296143,0.5900238752365112
10830,31,0.6616432666778564,0.5284031629562378
10830,32,0.5868813991546631,0.594924807548523
10830,33,0.6892298460006714,0.5063432455062866
10830,Ball,0.09322916666666667,0.6033333333333334
10860,Ball,0.14027777777777778,0.6122222222222222
10890,Ball,0.18472222222222223,0.6177777777777778
10920,1,0.7024510502815247,0.30420011281967163
10920,2,0.7059922814369202,0.2987847328186035
10920,3,0.7066441178321838,0.29950040578842163
10920,4,0.7072826623916626,0.30025285482406616
10920,5,0.7058116793632507,0.2966219186782837
10920,6,0.7061470150947571,0.2958410978317261
10920,7,0.7065111994743347,0.2950958013534546
10920,8,0.7117429375648499,0.30475008487701416
10920,9,0.71076899766922,0.2975143790245056
10920,10,0.7033795714378357,0.31240007281303406
10920,11,0.7025886178016663,0.30976802110671997
10920,12,0.7099761962890625,0.3343158960342407
10920,13,0.7161189317703247,0.32407844066619873
10920,14,0.6856393814086914,0.3529529273509979
10920,15,0.6997218132019043,0.33965611457824707
10920,16,0.6803054809570312,0.32942843437194824
10920,17,0.7045606374740601,0.3210257887840271
10920,18,0.6778380870819092,0.32231375575065613
10920,19,0.7067354917526245,0.31272903084754944
10920,20,0.681970477104187,0.32430481910705566
10920,21,0.7081038355827332,0.3175480365753174
10920,22,0.6822712421417236,0.32800737023353577
10920,23,0.7085404992103577,0.3213652968406677
10920,24,0.7099931240081787,0.44583210349082947
10920,25,0.7146548628807068,0.4454338550567627
10920,26,0.6782619953155518,0.5280362367630005
10920,27,0.7107226848602295,0.5203772187232971
10920,28,0.6494052410125732,0.6214684247970581
10920,29,0.7125675678253174,0.610385537147522
10920,30,0.6466257572174072,0.6314080357551575
10920,31,0.7154185175895691,0.6228412389755249
10920,32,0.6403896808624268,0.6685155630111694
10920,33,0.7067546248435974,0.6530828475952148
10920,Ball,0.21684027777777778,0.6252777777777778
10950,Ball,0.2126736111111111,0.6319444444444444
10980,Ball,0.22586805555555556,0.6305555555555555
11010,Ball,0.2203125,0.6347222222222222
11040,Ball,0.21284722222222222,0.6316666666666667
11070,Ball,0.21215277777777777,0.6272222222222222
1110,Ball,0.8173611111111111,0.5022222222222222
11100,Ball,0.20416666666666666,0.6236111111111111
11130,Ball,0.171875,0.6169444444444444
11160,Ball,0.12482638888888889,0.6097222222222223
11190,Ball,0.8564236111111111,0.12111111111111111
11220,Ball,0.8564236111111111,0.12111111111111111
11250,1,0.4182027280330658,0.36940470337867737
11250,2,0.41013917326927185,0.3353152573108673
11250,3,0.40862536430358887,0.3336305618286133
11250,4,0.40682679414749146,0.3318537473678589
11250,5,0.40781837701797485,0.33672842383384705
11250,6,0.4049966633319855,0.3364032804965973
11250,7,0.4017886817455292,0.3362385034561157
11250,8,0.3851184546947479,0.332811564207077
11250,9,0.3805864155292511,0.34047210216522217
11250,10,0.4114505648612976,0.39143311977386475
11250,11,0.4066714942455292,0.39252278208732605
11250,12,0.3706969916820526,0.4831005930900574
11250,13,0.3419591188430786,0.45475611090660095
11250,14,0.40289315581321716,0.6470795273780823
11250,15,0.4667578935623169,0.5173308253288269
11250,16,0.48281627893447876,0.7926768660545349
11250,17,0.6095035076141357,0.47229745984077454
11250,18,0.5077691078186035,0.8350359201431274
11250,19,0.6479766368865967,0.48148050904273987
11250,20,0.5087794065475464,0.8334165215492249
11250,21,0.6520306468009949,0.4659859538078308
11250,22,0.4998304545879364,0.8215551376342773
11250,23,0.6376861333847046,0.4620421826839447
11250,24,0.3693227469921112,0.8501883149147034
11250,25,0.32747918367385864,0.8571817278862
11250,26,0.3722519874572754,1.0773640871047974
11250,27,0.3458327054977417,1.0894489288330078
11250,28,0.365599662065506,1.2928094863891602
11250,29,0.3262435793876648,1.3127622604370117
11250,30,0.35584017634391785,1.3268566131591797
11250,31,0.31202176213264465,1.352809190750122
11250,32,0.3892937898635864,1.359252691268921
11250,33,0.36467140913009644,1.371436357498169
11250,Ball,0.3753472222222222,0.475
11280,1,0.40937677025794983,0.3572700023651123
11280,2,0.39967599511146545,0.3240300118923187
11280,3,0.39474204182624817,0.3216893970966339
11280,4,0.38946282863616943,0.31947967410087585
11280,5,0.40648019313812256,0.32666876912117004
11280,6,0.40501803159713745,0.3264021873474121
11280,7,0.4036726653575897,0.32628583908081055
11280,8,0.36837536096572876,0.32367026805877686
11280,9,0.38907554745674133,0.33340463042259216
11280,10,0.39732930064201355,0.37486883997917175
11280,11,0.40445762872695923,0.3786536753177643
11280,12,0.2743033170700073,0.47204744815826416
11280,13,0.3977971076965332,0.4560655355453491
11280,14,0.20137903094291687,0.646236777305603
11280,15,0.5148781538009644,0.5052636861801147
11280,16,0.13981743156909943,0.783451497554779
11280,17,0.6282543540000916,0.4755188524723053
11280,18,0.12226792424917221,0.8263233304023743
11280,19,0.6702085733413696,0.4898923337459564
11280,20,0.1200154721736908,0.8222720623016357
11280,21,0.6708322763442993,0.47212743759155273
11280,22,0.1285923272371292,0.8107139468193054
11280,23,0.6538930535316467,0.4655786454677582
11280,24,0.32689353823661804,0.8848339319229126
11280,25,0.3615078926086426,0.8883407115936279
11280,26,0.3441980481147766,1.1395014524459839
11280,27,0.35251694917678833,1.1601184606552124
11280,28,0.34764567017555237,1.379233717918396
11280,29,0.3262801766395569,1.421777606010437
11280,30,0.34483790397644043,1.4169855117797852
11280,31,0.312020480632782,1.472895860671997
11280,32,0.35075896978378296,1.42182457447052
11280,33,0.35376912355422974,1.4537640810012817
11280,Ball,0.40243055555555557,0.4558333333333333
11310,1,0.3639324903488159,0.347883403301239
11310,2,0.35793498158454895,0.31635841727256775
11310,3,0.35352280735969543,0.31407707929611206
11310,4,0.34895360469818115,0.31194430589675903
11310,5,0.3658224642276764,0.3183080852031708
11310,6,0.36682331562042236,0.31762105226516724
11310,7,0.36788538098335266,0.3171418607234955
11310,8,0.3325129747390747,0.3128586709499359
11310,9,0.36062127351760864,0.32072845101356506
11310,10,0.353203147649765,0.36276447772979736
11310,11,0.36098724603652954,0.36600935459136963
11310,12,0.2442501336336136,0.4481878876686096
11310,13,0.3799217641353607,0.45014816522598267
11310,14,0.29126688838005066,0.6270712018013
11310,15,0.47849777340888977,0.495226114988327
11310,16,0.3279615640640259,0.7178525924682617
11310,17,0.6079941391944885,0.4722711443901062
11310,18,0.3300440013408661,0.7478243708610535
11310,19,0.64766526222229,0.4888084828853607
11310,20,0.3117898106575012,0.7453129291534424
11310,21,0.647490382194519,0.47077372670173645
11310,22,0.3205975592136383,0.7365569472312927
11310,23,0.6330423355102539,0.463138222694397
11310,24,0.2861257493495941,0.8798812031745911
11310,25,0.3221004605293274,0.8855149149894714
11310,26,0.322268545627594,1.12505042552948
11310,27,0.3400302529335022,1.1476173400878906
11310,28,0.32715848088264465,1.3609005212783813
11310,29,0.314005970954895,1.4112926721572876
11310,30,0.32049763202667236,1.3975533246994019
11310,31,0.29421353340148926,1.4643551111221313
11310,32,0.34490376710891724,1.4087769985198975
11310,33,0.3537190854549408,1.43787682056427
11310,Ball,0.35833333333333334,0.44055555555555553
11340,1,0.35746827721595764,0.30879706144332886
11340,2,0.3509847819805145,0.2810308635234833
11340,3,0.3460197448730469,0.2793995440006256
11340,4,0.3408486843109131,0.27803361415863037
11340,5,0.3601856231689453,0.283016562461853
11340,6,0.36192741990089417,0.282890647649765
11340,7,0.3636114001274109,0.28308120369911194
11340,8,0.32126790285110474,0.2869662344455719
11340,9,0.35526031255722046,0.2942376732826233
11340,10,0.34378501772880554,0.32959744334220886
11340,11,0.3535197377204895,0.3310900926589966
11340,12,0.2198474109172821,0.4348938465118408
11340,13,0.3719725012779236,0.4415019452571869
11340,14,0.19692927598953247,0.6310740113258362
11340,15,0.48059412837028503,0.49714183807373047
11340,16,0.1979740560054779,0.7863317131996155
11340,17,0.608167827129364,0.4882838726043701
11340,18,0.191123828291893,0.8304594159126282
11340,19,0.6478371620178223,0.5107009410858154
11340,20,0.19854134321212769,0.8282243609428406
11340,21,0.6479233503341675,0.4919048249721527
11340,22,0.2061007022857666,0.8098878860473633
11340,23,0.633442759513855,0.48311206698417664
11340,24,0.27273693680763245,0.8619130849838257
11340,25,0.32319262623786926,0.8668608069419861
11340,26,0.30587655305862427,1.1173598766326904
11340,27,0.3360857665538788,1.1444146633148193
11340,28,0.29987671971321106,1.3589407205581665
11340,29,0.30056697130203247,1.4174033403396606
11340,30,0.2928255796432495,1.39572274684906
11340,31,0.2809721529483795,1.4711244106292725
11340,32,0.3123115599155426,1.4074293375015259
11340,33,0.33761805295944214,1.4451619386672974
11340,Ball,0.36961805555555555,0.43472222222222223
11370,Ball,0.85625,0.12083333333333333
1140,Ball,0.8173611111111111,0.5022222222222222
11400,Ball,0.6145833333333334,0.2816666666666667
11430,Ball,0.6529513888888889,0.3055555555555556
11460,Ball,0.7001736111111111,0.3227777777777778
11490,Ball,0.7704861111111111,0.31833333333333336
11520,Ball,0.016840277777777777,0.34805555555555556
11550,Ball,0.09461805555555555,0.3422222222222222
11580,Ball,0.15885416666666666,0.3375
11610,Ball,0.24097222222222223,0.3352777777777778
11640,Ball,0.06666666666666667,0.33111111111111113
11670,Ball,0.16128472222222223,0.32555555555555554
1170,Ball,0.8171875,0.5019444444444444
11700,Ball,0.25416666666666665,0.31166666666666665
11730,Ball,0.25416666666666665,0.31166666666666665
11760,Ball,0.25399305555555557,0.31166666666666665
11790,Ball,0.25399305555555557,0.31166666666666665
11820,Ball,0.11805555555555555,0.31055555555555553
11850,Ball,0.06545138888888889,0.5733333333333334
11880,Ball,0.18350694444444443,0.5636111111111111
11910,Ball,0.25833333333333336,0.56
11940,Ball,0.33368055555555554,0.5636111111111111
11970,Ball,0.37552083333333336,0.5644444444444444
120,Ball,0.8564236111111111,0.12111111111111111
1200,Ball,0.8168402777777778,0.5019444444444444
12000,Ball,0.3715277777777778,0.5669444444444445
12030,Ball,0.3723958333333333,0.5722222222222222
12060,1,0.07990208268165588,0.8391672372817993
12060,2,0.07096357643604279,0.8385730385780334
12060,3,0.06925750523805618,0.8353675603866577
12060,4,0.06762038916349411,0.8321052193641663
12060,5,0.07522007822990417,0.8459108471870422
12060,6,0.07683470845222473,0.8483172655105591
12060,7,0.0784158706665039,0.8506484627723694
12060,8,0.06932327896356583,0.8220353126525879
12060,9,0.08352061361074448,0.8467469215393066
12060,10,0.08171756565570831,0.8289340734481812
12060,11,0.08934979885816574,0.8374170660972595
12060,12,0.08753445744514465,0.8001897931098938
12060,13,0.11302527040243149,0.8155167102813721
12060,14,0.051347680389881134,0.830161452293396
12060,15,0.0949041023850441,0.8417954444885254
12060,16,0.02902577631175518,0.8848575353622437
12060,17,0.06769123673439026,0.8668400645256042
12060,18,0.02527296543121338,0.8931559324264526
12060,19,0.056731291115283966,0.8765454292297363
12060,20,0.025720402598381042,0.8919078707695007
12060,21,0.04986731335520744,0.8846784830093384
12060,22,0.026823192834854126,0.8902164697647095
12060,23,0.05551683530211449,0.8746117949485779
12060,24,0.1908421665430069,0.6405584812164307
12060,25,0.20354603230953217,0.6559656858444214
12060,26,0.257688045501709,0.5706899762153625
12060,27,0.2682924270629883,0.5836412310600281
12060,28,0.320883572101593,0.45388665795326233
12060,29,0.3259361982345581,0.4806309938430786
12060,30,0.32484179735183716,0.43369048833847046
12060,31,0.32870063185691833,0.45790255069732666
12060,32,0.34590375423431396,0.4221392571926117
12060,33,0.36136218905448914,0.4690144658088684
12060,Ball,0.8701388888888889,0.2702777777777778
12090,Ball,0.9663194444444444,0.5025
12120,1,0.8429555892944336,0.42786651849746704
12120,2,0.8454924821853638,0.42278963327407837
12120,3,0.845933198928833,0.4228450655937195
12120,4,0.8463881611824036,0.42284852266311646
12120,5,0.8457183241844177,0.42227423191070557
12120,6,0.8463793396949768,0.4219898581504822
12120,7,0.8471354246139526,0.421589732170105
12120,8,0.8514573574066162,0.42543548345565796
12120,9,0.8520545363426208,0.4242080748081207
12120,10,0.844129204750061,0.43369394540786743
12120,11,0.8442035913467407,0.43324166536331177
12120,12,0.8564208745956421,0.4596244692802429
12120,13,0.8592236638069153,0.4528992772102356
12120,14,0.8547045588493347,0.5041929483413696
12120,15,0.8609554767608643,0.4231926202774048
12120,16,0.8299956321716309,0.524022102355957
12120,17,0.8592380285263062,0.3992517292499542
12120,18,0.8230234980583191,0.5305863618850708
12120,19,0.8603836894035339,0.3926234245300293
12120,20,0.8215608596801758,0.5277391076087952
12120,21,0.8598636388778687,0.39338064193725586
12120,22,0.8236127495765686,0.5262123346328735
12120,23,0.8579724431037903,0.3957465589046478
12120,24,0.8306868076324463,0.5519061088562012
12120,25,0.8446295261383057,0.5504723787307739
12120,26,0.8227429986000061,0.5912070870399475
12120,27,0.8480027318000793,0.6063058972358704
12120,28,0.8091392517089844,0.654236912727356
12120,29,0.8860747218132019,0.648655116558075
12120,30,0.8287439346313477,0.6708328723907471
12120,31,0.8929176926612854,0.6553931832313538
12120,32,0.7936287522315979,0.6615961194038391
12120,33,0.8652072548866272,0.6791566014289856
