Frame,Player_ID,X,Y,Team_ID
10320,26,0.6531137824058533,0.840797483921051,Team B
10320,27,0.5247040390968323,0.8006489276885986,Team B
10320,28,0.6393209099769592,0.8864457011222839,Team A
10320,29,0.5140470266342163,0.8779040575027466,Team A
10320,30,0.6385155320167542,0.8848276734352112,Team B
10320,31,0.527508020401001,0.8845556378364563,Team B
10320,32,0.6233333349227905,1.0124452114105225,Team A
10320,33,0.5058018565177917,1.0053778886795044,Team B
10320,Ball,0.6725694444444444,0.7691666666666667,Team A
10350,Ball,0.6347222222222222,0.7830555555555555,Team A
10380,1,0.4947903156280517,0.6467869877815247,Team A
10380,2,0.514661967754364,0.576099157333374,Team B
10380,3,0.5272164344787598,0.5663886070251465,Team A
10380,4,0.5400039553642273,0.5538106560707092,Team A
10380,5,0.4761017560958862,0.5781476497650146,Team B
